0.17022202873313017, 0.4988847583643123, 0.11937812326485286, 0.7820994475138121, 0.14188615123194562, 0.5930462267878309, 0.15101341707108193, 0.46511627906976744, 0.10617283950617284
0.03594672317239292, 1.4423249955011697, 0.0, 0.009821428571428571, 2.247104247104247, 0.0, 0.06097560975609756, 1.931590413943355, 0.07811874048553802
0.14218781829293134, 0.31681540629403476, 0.18266188567812697, 0.026359143327841845, 0.3645655877342419, 0.2402123424021234, 0.23176625659050967, 0.45296708991966833, 0.1336433481601294
0.9719842556147257, 1.8802937158469946, 0.776595744680851, 0.011288299587887475, 2.034020991675715, 0.9740963146120334, 1.150095238095238, 2.1485446009389673, 0.9209440879926672
0.0, 0.7312997862832719, 0.03604232066038833, 0.11869939112422322, 4.676829268292683, 0.08011235268974781, 0.08215435059809338, 0.8635693215339233, 0.11342607163089319
0.12883925009972078, 0.39557533579490467, 0.09255863333655052, 0.2579036423546175, 0.3386960153061527, 0.3704527951779466, 0.17790541315292965, 0.32167607239977775, 0.14840316064940676
0.12113063846012904, 0.3347089167280766, 0.157973342062461, 0.6809972925530332, 0.32894272609667174, 0.33129123468426014, 0.13927368781884542, 0.3300298373950247, 0.16784398431161798
0.12507765088163617, 0.704932343954605, 0.11467300832342449, 0.0, 0.43548089348347796, 0.0027079303675048355, 0.0, 0.26896401664536135, 0.0
0.14537222067639693, 0.35323335505041753, 0.14189451598097516, 0.3996321320856377, 0.49840545790872987, 0.39480343146330926, 0.17755558218660608, 0.31259510506568783, 0.17672786345791375
0.2004297994269341, 0.6840024330900243, 0.06093121287602989, 0.43519875829956023, 1.0640560490429125, 0.4293883209149194, 0.187245880590627, 0.7002988766360919, 0.05953374863528354
